content;score;date;version;app_name;sentiment_label;sentiment_score;PIX;Login/Autenticação;Performance;Interface/Usabilidade;Empréstimos/Crédito;Pagamentos/Boletos;Saldo/Extrato;Atendimento;Cadastro/Conta;Investimentos;Segurança;Notificações;Questões geográficas;Placas/Veículos;Tarifas/Cobranças;Outros
o app mudou pra pior e td mundo me diz o mesmo, só n param pra avaliar;1;2025-12-21 16:52:08;25.9.1.3;Santander;negative;0.8933972716331482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
libera meu limite;5;2025-12-21 11:24:45;25.9.1.3;Santander;negative;0.6060785055160522;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
O app abre e fecha logo em seguida. desinstalei e instalei novamente e agora não abre. já reiniciei o celular, limpei o cache e nada...;1;2025-12-21 10:02:34;25.9.1.3;Santander;negative;0.8075725436210632;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"É incrível como gostam de ""modernizar"" o aplicativo, você sempre é surpreendido por mudanças, quando você se acostumar com os ícones, com os locais onde encontrar o que precisa e sempre usou no aplicativo, vem um jegue e muda tudo para ""melhor"". Parem de mudar as telas do aplicativo, tem idosos que ficam perdidos nessa frescura de designer inovador. Sempre paguei a fatura com facilidade, mas vira e mexe mudam as coisas de lugar. Estão entediados, vão jogar dominó na praça!";1;2025-12-21 09:16:24;25.9.1.3;Santander;negative;0.7859534621238708;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
o aplicativo ultimamente não está prestando pra nada .fica só dando erro ao entrar .vou mudar de banco .não sou obrigada a está passando por isso;1;2025-12-21 09:01:02;25.9.1.3;Santander;negative;0.8986936807632446;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
o app falha sempre e reseta sem causa aparente. tenho sempre que limpar o cache, armazenamento e dados do usuário, todas as vezes que tenho que usar o app. caso contrário, ele reseta e não consigo fazer nada. está péssimo.;1;2025-12-21 00:31:02;25.9.1.3;Santander;negative;0.9325110912322998;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
app ta bugado o saldo, meu saldo é um valor e na hora de enviar pix ele altera para um valor muito menor. atualização, estão descontando valores da minha conta que nao reconheço e nao ha como contestar pelo app, tento ligar pra central e meu numero esta bloqueado para esse tipo de ligação bacen é a única saída;1;2025-12-20 23:36:41;;Santander;negative;0.8544213771820068;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0
Não instala em tablet;1;2025-12-20 22:07:25;25.9.1.3;Santander;negative;0.5340461134910583;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
interface não é tão amigável quanto Bradesco, Itaú e até mesmo o Banrisul;3;2025-12-20 19:59:08;25.9.1.3;Santander;negative;0.579204261302948;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
aplicativo estar péssimo não estou conseguindo receber Pix sai da conta da pessoa mas na minha não estar chegando;2;2025-12-20 19:24:26;25.9.1.3;Santander;negative;0.8919914960861206;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Era bom, atualizaram ficou horrível, complicado pra usar, lento demais, o pior app de banco que tenho agora;1;2025-12-20 18:31:14;25.9.1.3;Santander;negative;0.9566645622253418;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
As novas configurações do Santander estão horríveis, improdutivos, incompletas e atrapalhadas. tanto no app do celular como no notebook e PC. Péssimo em tudo. A anterior era bem melhor.;2;2025-12-20 18:23:14;25.9.1.3;Santander;negative;0.9627187252044678;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
péssimo banco horrível;5;2025-12-20 17:25:42;25.9.1.3;Santander;negative;0.9582515954971312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
a parte do cartão de crédito ficou ruim;4;2025-12-20 16:50:33;25.9.1.3;Santander;negative;0.9004986882209778;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
péssimo esse banco não fez meu suporte.;1;2025-12-20 16:50:04;25.9.1.3;Santander;negative;0.9452296495437622;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
extremamente lento e as vezes não abre, só continua porque recebo o salário por ele.;3;2025-12-20 16:33:09;25.9.1.3;Santander;negative;0.5684428215026855;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
app está muito ruim, acho que vou até trocar de banco.;1;2025-12-20 15:43:40;25.9.1.3;Santander;negative;0.9244816899299622;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
um completo lixo;1;2025-12-20 15:26:35;;Santander;negative;0.952076256275177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
fiz a conta até hoje não chegou o cartão no meu endereço;1;2025-12-20 15:22:16;25.9.1.3;Santander;negative;0.5018959641456604;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Muito lento e o caminho até chegar no que precisa é muito longo.;2;2025-12-20 14:43:19;25.9.1.3;Santander;negative;0.620313823223114;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
Ridículo não ter a opção de gerar extrato via pdf pelo app. Santander muito defasado.;1;2025-12-20 14:12:00;25.9.1.3;Santander;negative;0.9514167308807372;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
O aplicativo sempre aparece falhas;1;2025-12-20 13:42:03;25.9.1.3;Santander;negative;0.8267131447792053;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
N consigo troca senha;1;2025-12-20 12:47:18;25.9.1.3;Santander;negative;0.7366583943367004;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
impreciso, muito lento!;1;2025-12-20 11:51:01;25.9.1.3;Santander;negative;0.889426589012146;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Precisa ser feito pensando no uso do cliente, hoje 20/12/25 ao pagar as contas verifiquei que o app perdeu a fluidez pois ao terminar de fazer o Pix ele já dava opção de compartilhar e agora precisa clicar para ver o comprovante completo. Dou zero de nota para vocês, o app demora para fechar, não tem nenhum botão para isso, eu gostaria de saber oque passa na cabeça dos programadores, preciso de paz e nao problemas.;1;2025-12-20 11:24:25;25.9.1.3;Santander;negative;0.8020540475845337;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
Gente do céu o que fizeram com a última atualização do app????? Está horrível. O app era excelente, prático e com uma visualização ótima Agora ficou tudo cinza, estranho, lento e com muitas abas. Nota dó para a equipe que fez essa mudança!;1;2025-12-20 11:22:27;25.9.1.3;Santander;negative;0.9522542953491212;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
Problemas técnicos terríveis. Aplicativo não abre. Já desinstalei e reinstalei e não funcionou. já 24 horas com várias pendências pra resolver e não consigo. Quem vai arcar com meus prejuízos????;1;2025-12-20 10:31:29;25.9.1.3;Santander;negative;0.9290549159049988;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
horrível não consigo acessar o aplicativo a meses;1;2025-12-20 10:24:26;25.9.1.3;Santander;negative;0.9211215376853944;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Um lixo. Não abre no meu celular nem pra eu pagar a fatura do cartão;1;2025-12-20 09:42:43;25.9.1.3;Santander;negative;0.9316418170928956;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
dificultado absurda em reconhecimento facilq !!!;1;2025-12-20 09:42:01;25.9.1.3;Santander;negative;0.897875189781189;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
foi muito difícil fazer funcionar e o atendimento (0400) ao cliente é horrível. estou cogitando em transferir minha conta para o Bradesco. é minha resolução de ano novo;3;2025-12-20 09:12:52;25.9.1.3;Santander;negative;0.9404097199440002;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
ruim 👎;1;2025-12-20 09:02:08;25.9.1.3;Santander;negative;0.9205961227416992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Para o aplicativo funcionar eu preciso apagar o cache do aplicativo desinstalar ele reiniciar o celular instalar de novo reiniciar o celular e tentaram até que ele abra para que eu possa botar os meus dados se eu não fizer isso ele não abre de jeito nenhum. Quando consigo colocar as minhas credenciais. Se eu precisar fazer um segundo tem que desinstalar ele e refazer todo o processo de novo. eu acho que isso daí não é um problema só do banco de vocês mas mas por favor menos é mais;1;2025-12-20 08:59:08;25.9.1.3;Santander;negative;0.6275523900985718;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
o pior app de banco da vida;1;2025-12-20 08:28:58;;Santander;negative;0.950129210948944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
O aplicativo não abre e quando abre, é lento!!!;1;2025-12-20 08:22:43;23.9.1.1;Santander;negative;0.7625295519828796;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Ply Store. esta abrindo a minha conta Santander ABRIR. Isto não é normal. zpode me responder ??;2;2025-12-20 08:06:41;25.9.1.3;Santander;negative;0.7923502922058105;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
não consigo entrar só da erro.;1;2025-12-20 06:56:29;25.9.1.3;Santander;negative;0.8425916433334351;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Banco ruim muito difícil de mexer ñ consegui fazer um pix e nem cadrastar uma chave no app falei com chat e ñ resolveu nada;1;2025-12-20 03:16:14;25.9.1.3;Santander;negative;0.9208770394325256;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0
Gente que app péssimo! affs;1;2025-12-19 23:23:19;;Santander;negative;0.9592299461364746;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
ontem fui tentar negociar minha dívida pelo aplicativo no link informando e quando cliquei o aplicativo me aderiu ao clube esfera sem minha autorização e agora não consigo cancelar, o Santander virou uma bagunça!;1;2025-12-19 23:17:32;25.9.1.3;Santander;negative;0.9392217993736268;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
A Nova versão do APP do Santander está péssima... Vcs fizeram um downgrade, entregaram um MVP de qualquer jeito... faltando diversas features, exemplo visualizar os gastos do cartão de crédito nos próximos meses, a interface não ficou intuitiva.... Por favor, melhorar na experiência do usuário.. Pq vcs regrediram demais ao invés de trazer novidades!;3;2025-12-19 23:07:46;25.9.1.3;Santander;negative;0.9515747427940368;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
Fato de não ter como era. Não quero que passe a ideia de muito ruim...;5;2025-12-19 22:21:22;25.9.1.3;Santander;negative;0.8712520599365234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Vulnerável a ataques hackers;1;2025-12-19 22:11:13;25.9.1.3;Santander;negative;0.9426383972167968;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
não está disponível para tablet.;1;2025-12-19 20:17:09;25.9.1.3;Santander;negative;0.5271833539009094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
ruim nem abriu no meu celular lá ele kk;1;2025-12-19 20:11:46;25.9.1.3;Santander;negative;0.6262972354888916;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
O aplicativo melhorou até que no visual, porém, uma função que deveria existir é a de mostrar o saldo da fatura atualizado, por mais que o pagamento esteja sendo processado ainda, porque nem aqui nem no way santander mostra o valor real, ou seja, você só vai saber quanto gastou realmente depoia de 2/3 dias desde seu último gasto, ou seja, gerenciar as finanças pelo app é uma dor de cabeça;3;2025-12-19 19:51:34;25.9.1.3;Santander;negative;0.5775279402732849;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
aplicativo extremamente lendo uso uns 3 anos nao me libera nem um limite , nao consigo tira o meu dinheiro no caixa eletrônico porque pede código de segurança e o aplicativo nao me fornece essa informação e eu ligo para os atentendes e nunca me atende uso mais odeio muito ruim msm péssimo.;1;2025-12-19 18:49:56;25.9.1.3;Santander;negative;0.9517695307731628;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0
não da limite pra gente diz que tenque cadastra uma chave fui lá e fiz até agora nada tudo oq vai fazer ali tenque manda mensagem pra um negocio automático nunca vi banco péssimo de mecher;1;2025-12-19 18:42:35;25.9.1.3;Santander;negative;0.8472522497177124;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0
tem dia que não consigo entregar no app. hj é um deles. 19/12/25 eita app da desgraça.;2;2025-12-19 17:05:08;;Santander;negative;0.9147287607192992;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Há 2 meses esse aplicativo no dia de pagamento não funciona e fico sem poder fazer nada . Ligo para a agência e o gerente diz que é a nível nacional . Desde o início do dia ,até agora às 17h não consigo acessar minha conta. Um absurdo esse banco.;1;2025-12-19 17:02:49;25.9.1.3;Santander;negative;0.9267296195030212;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0
não consigo gerar um PDF do extrato da conta corrente pelo celular, fora que só tem registro dos últimos 3 meses.;3;2025-12-19 16:58:39;25.9.1.3;Santander;negative;0.7060465216636658;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Mais uma aberração de atualização que ninguém pediu, mais um layout podre nada intuitivo e novas burocracias que n ajudam a proteger ninguém, só inferniza a vida de quem tenta acessar sua conta pelo app e realizar qualquer procedimento basico. metade das funções só funciona no computador e mesmo assim vc precisa de celular para operar. uma atrocidade moderna. se pudesse dar zero estrelas daria fácil.;1;2025-12-19 16:39:31;25.9.1.3;Santander;negative;0.9257963299751282;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
o app está horrível 😕;1;2025-12-19 16:33:41;25.9.1.3;Santander;negative;0.955617904663086;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
não atende minhas necessidades, não abre quando preciso;1;2025-12-19 16:00:30;25.9.1.3;Santander;negative;0.8588154911994934;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
reembolso não caiu atendimento péssimo .;1;2025-12-19 15:59:37;25.9.1.3;Santander;negative;0.8995168209075928;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
tô insatisfeita com a última atualização, o aplicativo tá dando bug apareceu que eu não tenho cartão e com limite zerado sendo que tenho um com limite ativo. consertem isso por favor, em pleno final do ano isso acontecendo.... Não consigo acessar o link;1;2025-12-19 15:48:37;25.9.1.3;Santander;negative;0.9471390843391418;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0
Não consigo fazer pagamento por aproximação de QR Code, também não recebo mais notificação quando alguém faz Pix pra minha conta. Esse app já foi bom, agora tá péssimo!;1;2025-12-19 15:44:45;25.9.1.3;Santander;negative;0.9410962462425232;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Bloquearam minha conta sem motivo;1;2025-12-19 15:35:36;;Santander;negative;0.8358150720596313;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
está cada vez ficando péssimo estou ficando irritada...;1;2025-12-19 14:49:22;25.9.1.3;Santander;negative;0.9519813060760498;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
péssimo banco tou tentando entra App e da dando erro ta péssimo o sistema;1;2025-12-19 14:44:57;25.9.1.3;Santander;negative;0.9562490582466124;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
demora para atender agora fica tocando música tá parecendo a vivo telefônica não oferece limite faz dois anos que tenho conta movimento mas nada deles oferece limite;1;2025-12-19 14:22:55;;Santander;negative;0.76703941822052;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
Santander já foi um banco excelente, hoje em dia não tem tanta credibilidade.;4;2025-12-19 13:49:15;25.1.2.0;Santander;negative;0.8361583948135376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
nao ta ligado a corretora toro e sem falar que falta muita coisa pra ser um bom banco digital;3;2025-12-19 13:47:28;25.9.1.3;Santander;negative;0.5175817012786865;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
o APP ficou péssimo após atualização. era super fácil de mexer, agora ficou confuso. não acha nada, até fatura do cartão custa achar para pagar, custa achar para consultar limite. ficou Horrível;5;2025-12-19 13:26:04;25.9.1.3;Santander;negative;0.9430558085441588;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
Muito ruim, não atende os pedidos dos clientes, causando perda de tempo.;1;2025-12-19 12:55:08;25.9.1.3;Santander;negative;0.94317364692688;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
aplicativo ruim. cheio de mau funcionamento,trava,buga e não funciona ao abrir a conta é frustrante de mais. não vale apena manter algo tão ruim como aplicativo no seu celular,cheio de propagandas q vc fica recebendo o tempo todo nas notificações oq também enche o saco. péssimo app de banco péssimo péssimo péssimo.;1;2025-12-19 11:41:55;25.9.1.3;Santander;negative;0.9613611102104188;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0
aplicativo horrível de um ano pra cá trava quando chega perto do meio dia não consigo fazer pix nesse horário.. um absurdo isso .. pq é justamente na hora que vou almoçar.. e aposto que isso não acontece só comigo ... banco horrível;1;2025-12-19 11:38:06;25.9.1.3;Santander;negative;0.93378084897995;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Extremamente instável;1;2025-12-19 11:36:53;25.9.1.3;Santander;negative;0.945245325565338;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
poderia ser mais intuitivo, solicitei a portabilidade da chave Pix queria cancelar e não consegui localizar;3;2025-12-19 11:33:30;25.9.1.3;Santander;negative;0.6999197006225586;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Já sou cliente há muito tempo deste banco. Não lembro de ter passado em nenhum outro momento por tamanha instabilidade deste aplicativo. Simplesmente não abre. Inclusive os demais aplicativos como o Way que uso pro cartão, ou o do financiamento também não abrem, nada funciona. 🙆🏽‍♂️🤦🏽‍♂️;2;2025-12-19 11:28:00;25.9.1.3;Santander;negative;0.7921304106712341;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
confuso pra mim.;3;2025-12-19 11:10:21;25.9.1.3;Santander;negative;0.8460968732833862;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
se possível use nubank, muito ruim, só trava, demora pra fazer qualquer até pra abrir o app trava;1;2025-12-19 10:57:47;25.9.1.3;Santander;negative;0.921729862689972;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
app não está funcionando;1;2025-12-19 10:42:02;25.9.1.3;Santander;negative;0.7745436429977417;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
pior banco que existe, sem contar na falta de segurança . se alguém souber a senha do seu celular e incluir a digital e quiser realizar um empréstimo faz , sem se quer pedir um reconhecimento facial da pessoa ! Meu marido fez um empréstimo consignado em meu nome só vi no meu contracheque, usando o aplicativo. Nao tem segurança nenhuma!;1;2025-12-19 10:41:56;25.9.1.3;Santander;negative;0.8743513226509094;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
Estou insatisfeito com o banco, dando erro direto ao acessar minha conta, dizem que se você cair num golpe pode entrar em contato pra cancelar e resgatar o Pix mas isso não aconteceu. Ou seja, é um banco e vai continuar lucrando e nunca vão se preocupar com os clientes. Tô desistindo desse banco depois de ter sido lesado várias vezes e não terem resolvido meu problema.;1;2025-12-19 10:41:27;;Santander;negative;0.9234028458595276;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0
Esse aplicativo é o pior comparado a outros bancos . Não consigo acessar os meus dados da conta, dois dias e nada .;1;2025-12-19 10:34:18;25.9.1.3;Santander;negative;0.9510894417762756;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
irei fazer uma denuncia no banco central, pois esse banco tá impedindo minhas portabilidade de crédito;1;2025-12-19 10:14:39;25.9.1.3;Santander;negative;0.8740025162696838;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Obrigar o uso do aplicativo no telefone para fazer transferencias e PIX É UM ABSURDO! ESTOU SERIAMENTE COGITANDO TROCAR DE BANCO.;3;2025-12-19 09:35:55;25.9.1.3;Santander;negative;0.9415210485458374;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
não estou gostando pedir muita coisa para entra no aplicativo ....;3;2025-12-19 09:23:43;;Santander;negative;0.8243913054466248;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
O aplicativo simplesmente não abre no Wi-Fi, só com dados móveis. Já atrasei contas duas vezes esse mês tentando entrar nesse aplicativo, mas está um lixo. O design piora a cada atualização, e agora nem funcional está mais, sempre apresenta mensagem de problemas técnicos. Fecha esse quiosque.;1;2025-12-19 09:17:20;25.9.1.3;Santander;negative;0.9471308588981628;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0
